Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
omega_100476	-103.025604	-106.283081	7.322236	-4.064761	0.000000	0.000000	COc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5cccc(c5)C(F)(F)F
omega_63076	-103.021805	-102.510063	8.596720	-9.108461	0.000000	0.000000	Cc1ccc(c(c1)Br)NC(=O)CSc2c3ccc4ccccc4c3nc(n2)c5ccccc5
omega_88653	-103.018654	-107.941406	5.699076	-0.776312	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2cc(nc3c2cccc3Cl)c4ccc(cc4)OC
omega_155877	-103.018623	-103.547798	13.076640	-10.521481	-2.025985	0.000000	CCc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)Nc5ccc(c(c5)Cl)Cl)CCCC4
omega_181407	-103.011543	-105.837563	5.473951	-2.647930	0.000000	0.000000	CCc1ccc(c(c1)S(=O)(=O)N2CCN(CC2)c3ccccc3)OCC
omega_107338	-103.011192	-113.500755	12.995421	-2.505857	0.000000	0.000000	CCOc1ccc2c(c1)-c3c(ssc3=S)C(N2C(=O)CN4C(=O)c5ccccc5C4=O)(C)C
omega_16660	-103.004379	-104.532707	7.918243	-6.389909	0.000000	0.000000	CC(=O)c1ccc(cc1)NC(=S)N2CCN(CC2)c3ccccc3OC
omega_78930	-102.996521	-104.091942	9.909592	-8.814172	0.000000	0.000000	Cc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)c5ccccc5)CCCCC4
omega_68229	-102.996231	-107.276062	6.487712	-2.207880	0.000000	0.000000	Cc1ccc(cc1)S(=O)(=O)N(CC(=O)N2CCCCCC2)c3ccc(cc3C)Cl
omega_43709	-102.996071	-102.167229	7.737371	-8.566208	0.000000	0.000000	CCCC1CCC(CC1)c2ccc(cc2)c3nnc(o3)c4ccccc4Cl
omega_175327	-102.988342	-105.146942	8.314415	-6.155822	0.000000	0.000000	c1ccc2c(c1)cccc2CC(=O)Nc3nc4ccccc4s3
omega_45649	-102.988281	-105.945938	8.050773	-5.093104	0.000000	0.000000	c1ccc2cc(ccc2c1)S(=O)(=O)N(c3ccc(c(c3)Br)OC(=O)c4ccc(cc4)Cl)C(=O)c5ccc(cc5)Cl
omega_180269	-102.985909	-101.109337	6.083194	-7.959774	0.000000	0.000000	Cc1cccc(c1N2CCN(CC2)C(=O)c3ccc(c(c3)OC)OC)C
omega_181827	-102.983063	-106.519753	5.531715	-1.995022	0.000000	0.000000	CCOc1cc(ccc1S(=O)(=O)N2CCN(CC2)c3ccccc3C)C
omega_87119	-102.978683	-107.781769	5.865629	-1.062548	0.000000	0.000000	CC(=O)c1ccc(cc1)OC(=O)c2cc(nc3c2cccc3)c4ccccc4
omega_39229	-102.961601	-99.473610	12.674525	-16.162516	0.000000	0.000000	c1ccc(cc1)c2cc(n3c(n2)cc(n3)C(=O)NC4CCCCC4)C(F)(F)F
omega_96167	-102.959190	-110.286980	7.329844	-0.002056	0.000000	0.000000	c1ccc2c(c1)c(cc(n2)c3ccc(s3)Cl)C(=O)NC45CC6CC(C4)CC(C6)C5
omega_89741	-102.940514	-96.752007	6.617927	-10.785927	-2.020503	0.000000	c1ccc(cc1)C(=O)COC(=O)c2ccc3ccccc3c2O
omega_13058	-102.938011	-106.005478	6.789855	-3.722395	0.000000	0.000000	c1ccc(cc1)c2csc3c2c(=O)n(c(n3)SCC(=O)c4ccc5c(c4)OCO5)c6ccccc6
omega_103343	-102.936424	-105.952393	9.811474	-6.795509	0.000000	0.000000	CCOc1cccc(c1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccccc5OCC
omega_137508	-102.929253	-98.407913	8.860942	-13.382284	0.000000	0.000000	Cc1ccc(cc1)c2cc(no2)C(=O)N3CCCc4c3cccc4
omega_83075	-102.925934	-106.964539	9.431941	-5.391169	-0.002158	0.000000	COc1ccc(cc1)C(=O)c2c(c3c(cc(nc3s2)c4ccccc4)C(F)(F)F)N
omega_173629	-102.922516	-103.379425	14.898417	-14.441502	0.000000	0.000000	C=CCSc1nnc(n1c2ccccc2)c3c(n(nn3)Cc4ccc(cc4)Cl)N
omega_13436	-102.908264	-102.372345	12.426833	-12.962761	0.000000	0.000000	c1ccc(cc1)c2cc3c(s2)ncnc3SCC(=O)c4ccc(cc4)OC(F)F
omega_86973	-102.901978	-109.662888	7.716797	-0.955891	0.000000	0.000000	Cc1ccc(cc1)NC(=O)c2cc(nc3c2cccc3C)c4ccc(cc4)Br
omega_87528	-102.900192	-101.178421	5.942930	-7.664703	0.000000	0.000000	c1ccc2c(c1)-c3cc(ccc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br
omega_163139	-102.897316	-103.200401	8.764454	-8.461370	0.000000	0.000000	COc1ccc(cc1)N2CCN(CC2)C(=O)c3ccc4ccccc4n3
omega_77332	-102.894653	-105.505432	6.738036	-4.127256	0.000000	0.000000	Cc1ccc2c(c1)nc(o2)SCC(=O)c3cc4c5ccccc5ccc4oc3=O
omega_167142	-102.888069	-112.660027	14.924558	-1.545688	-3.606917	0.000000	Cc1ccccc1NS(=O)(=O)c2ccc(cc2)NS(=O)(=O)c3c(cc(cc3C)C)C
omega_82406	-102.886871	-107.492538	14.389816	-7.992695	-1.791453	0.000000	c1ccc(cc1)NC(=O)CSc2nc3c(c4c(s3)CCC4)c(=O)n2c5ccc(cc5)Cl
omega_196006	-102.883392	-107.969849	15.392156	-4.021291	-6.284407	0.000000	CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)Nc4ccc(c(c4)C(=O)O)O
omega_180256	-102.880020	-103.073166	5.619268	-5.426129	0.000000	0.000000	COc1cc(c(cc1Cl)Cl)S(=O)(=O)N2CCN(CC2)c3ccccc3
omega_181365	-102.879822	-105.572617	3.938012	-1.245213	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)S(=O)(=O)c3cc(ccc3Cl)Cl
omega_163591	-102.877159	-100.173607	5.410922	-8.114482	0.000000	0.000000	c1ccc2c(c1)CCCN2C(=O)c3ccc(o3)C45CC6CC(C4)CC(C6)C5
omega_103417	-102.857933	-103.697227	6.406820	-5.567530	0.000000	0.000000	Cc1ccc(c(c1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccccc5)C
omega_165204	-102.855659	-103.262978	8.877679	-8.470362	0.000000	0.000000	CCN(CC)c1ccc(c(c1)OCC)C=C2C(=O)N(C(=Nc3ccc(cc3)OC)S2)C
omega_95730	-102.839355	-105.933838	8.289556	-5.195071	0.000000	0.000000	COc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccc(cc5)Cl
omega_180272	-102.830750	-100.114647	3.324560	-6.040668	0.000000	0.000000	Cc1ccc(c(c1)C)N2CCN(CC2)C(=O)c3ccc(cc3)Cl
omega_183505	-102.814041	-105.652237	5.343986	-2.505795	0.000000	0.000000	CCCCOc1cc(ccc1S(=O)(=O)N2CCN(CC2)c3ccccc3)C
omega_122707	-102.805809	-115.103386	15.102093	-2.730522	-0.073992	0.000000	COc1cc(cc(c1OC)OC)c2c(c(nc(c2C#N)SCC(=O)C34CC5CC(C3)CC(C5)C4)N)C#N
omega_62444	-102.774284	-95.421890	9.949821	-17.302206	0.000000	0.000000	c1ccc(cc1)N(c2ccccc2)C(=O)CSc3nnc(o3)c4ccc(cc4)Cl
omega_139548	-102.772041	-110.322929	13.402467	-4.572459	-1.279123	0.000000	Cc1ccc(cc1Cl)N2C(=O)C(=Cc3cccn3c4ccc(cc4)S(=O)(=O)N)C(=O)N2
omega_189078	-102.766930	-109.437401	10.310634	-2.646034	-0.994120	0.000000	c1ccc(cc1)C2(CCN(CC2)S(=O)(=O)c3ccccc3)C(=O)Nc4ccc(cc4)O
omega_180187	-102.763885	-101.169907	7.682600	-9.276577	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2cc3ccccc3oc2=O
omega_96720	-102.759705	-109.687637	7.354951	-0.427006	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccc(cc3Cl)Cl)C(=O)N4CCN(CC4)c5ccccc5
omega_23510	-102.758827	-102.652138	2.214422	-2.321111	0.000000	0.000000	Cc1ccc(cc1C)C2=CC(=Cc3cccn3c4ccccc4F)C(=O)O2
omega_199210	-102.755997	-94.260017	6.649896	-15.145872	0.000000	0.000000	Cc1cc2ccccc2n1Cc3nnc(s3)c4ccccc4
omega_28289	-102.750893	-98.987556	17.864012	-20.675301	-0.952046	0.000000	Cn1c2ccccc2c3c1nc(nn3)SCC(=O)Nc4c(c5c(s4)CCCC5)C#N
omega_48628	-102.745461	-101.368614	2.216631	-3.593484	0.000000	0.000000	Cc1ccc(n1c2ccc(cc2)OC(=O)c3ccccc3Cl)C
omega_94474	-102.743202	-98.933754	12.373736	-16.183178	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)NCc4ccccn4
omega_86765	-102.741394	-105.480255	5.039602	-2.300743	0.000000	0.000000	c1ccc(cc1)C(=O)COC(=O)c2cc(nc3c2cccc3)c4ccc(cc4)Cl
omega_127775	-102.738350	-104.433678	7.289756	-5.594423	0.000000	0.000000	c1ccc(c(c1)C(=O)N2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(F)(F)F)F
omega_72548	-102.738037	-100.101410	6.519136	-9.155764	0.000000	0.000000	Cc1ccc(cc1N2CCN(CC2)C(=O)CN(c3ccccc3)S(=O)(=O)C)Cl
omega_155858	-102.736572	-104.120010	9.445944	-8.062495	0.000000	0.000000	c1ccc(cc1)OCCSc2nc3c(c4c(s3)CCCC4)c(=O)n2c5ccc(cc5)F
omega_95555	-102.734230	-104.384911	7.648767	-5.998087	0.000000	0.000000	c1ccc2c(c1)c(cc(n2)c3ccc(s3)Cl)C(=O)N4CCN(CC4)c5ccc(cc5)F
omega_106078	-102.726204	-107.015419	8.838579	-4.549366	0.000000	0.000000	CCOC(=O)c1c(csc1NC(=O)CC23CC4CC(C2)CC(C4)C3)c5ccco5
omega_158647	-102.717865	-103.450783	9.826823	-9.093906	0.000000	0.000000	c1ccc2c(c1)N(c3cc(ccc3S2)Cl)C(=O)c4c(c5cc6c(nc5s4)CCCCC6)N
omega_180188	-102.715302	-104.062378	7.853915	-6.506843	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2cc3cc(ccc3oc2=O)Br
omega_36833	-102.713737	-102.437675	8.830095	-9.106154	0.000000	0.000000	Cc1ccc2c(c1)C(=C3SC(=C(S3)C(=O)OC)C(=O)OC)C(=S)C(N2C(=O)CCc4ccccc4)(C)C
omega_31655	-102.713333	-103.149689	5.650474	-5.214108	0.000000	0.000000	c1cc(sc1)C(=O)NC(C(F)(F)F)(C(F)(F)F)Nc2c(c3c(s2)CCCC3)C#N
omega_114500	-102.705780	-110.446198	7.896879	-0.156455	0.000000	0.000000	CCCOC(=O)c1c2c(sc1NC(=O)CC34CC5CC(C3)CC(C5)C4)CCCC2
omega_9021	-102.704369	-104.988846	7.713353	-5.428875	0.000000	0.000000	Cc1ccc(cc1)C2=NC(=Cc3cn(nc3c4ccc(cc4)F)c5ccccc5)C(=O)O2
omega_119643	-102.703621	-103.732117	13.249859	-12.221363	0.000000	0.000000	Cc1c(cnn1C)CN(C)C(=O)c2cc3nc(cc(n3n2)C(F)(F)F)c4ccc(s4)Cl
omega_115266	-102.700630	-107.767952	5.683735	-0.616415	0.000000	0.000000	CCc1ccc(cc1)c2cc(c3cc(ccc3n2)Br)C(=O)N4CCN(CC4)c5cccc(c5)Cl
omega_99356	-102.700195	-99.242950	4.422715	-7.879971	0.000000	0.000000	c1ccc(cc1)CC2CCN(CC2)C(=O)c3cc(nc4c3cccc4)c5cccc(c5)Br
omega_31406	-102.700081	-109.092194	11.449567	-5.057467	0.000000	0.000000	c1cc(sc1)c2cc(n3c(n2)c(cn3)C(=O)Nc4c(c5c(s4)CCCC5)C#N)C(F)(F)F
omega_105524	-102.699860	-101.003990	9.249100	-7.971531	-2.973441	0.000000	c1ccc2c(c1)C(=O)N(C2=O)c3cccc(c3)c4csc(=Nc5cc(ccc5Cl)Cl)n4CCCO
omega_93673	-102.694740	-102.261276	4.299213	-4.732678	0.000000	0.000000	CCOc1ccccc1N2CCN(CC2)C(=O)c3c(c4ccc(cc4s3)C)Cl
omega_24855	-102.686768	-107.739716	6.798411	-1.745462	0.000000	0.000000	Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
omega_180393	-102.684181	-106.500511	5.709036	-1.892698	0.000000	0.000000	Cc1ccc(c(c1)C)N2CCN(CC2)S(=O)(=O)c3ccc(c4c3cccc4)OC
omega_99713	-102.680214	-109.788002	9.852098	-2.744307	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccccc3)C(=O)NCc4ccc(c(c4)Cl)Cl
omega_62318	-102.676056	-108.752831	9.937572	-3.860792	0.000000	0.000000	CC(=O)Oc1ccc2cc(c(=O)oc2c1)c3nc(cs3)c4ccc5c(c4)CCCC5
omega_96403	-102.672035	-105.770790	8.956071	-5.857306	0.000000	0.000000	Cc1ccc(s1)c2cc(c3ccccc3n2)C(=O)Nc4c(c5c(s4)CCCCC5)C#N
omega_86373	-102.668854	-101.708588	6.275342	-7.235611	0.000000	0.000000	Cc1ccc(cc1)S(=O)(=O)CC(=O)c2ccc3ccccc3c2
omega_181526	-102.659988	-105.574783	4.028084	-1.113282	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)S(=O)(=O)c3ccccc3Cl
omega_14736	-102.655251	-104.151222	8.461759	-6.965789	0.000000	0.000000	CC(C)(C)C(=O)Oc1ccc2c(c1)occ(c2=O)Oc3ccc4ccccc4c3
omega_1591	-102.648232	-106.047203	7.660178	-4.261188	0.000000	0.000000	COc1ccc(cc1)c2c(sc(n2)N3CCCCCC3)C(=O)c4ccccc4
omega_161714	-102.641869	-105.934731	11.220723	-7.927863	0.000000	0.000000	CCN1C(=O)C(=Cc2cccc(c2O)OCC)SC1=Nc3ccc(cc3)OCC
omega_180546	-102.640190	-105.209541	5.439704	-2.870355	0.000000	0.000000	Cc1cc(c(cc1Br)C)S(=O)(=O)N2CCN(CC2)c3ccccc3OC
omega_75685	-102.626060	-103.459496	9.813774	-8.980341	0.000000	0.000000	c1ccc2c(c1)C(=O)N(C2=O)CCSc3nc4ccccc4s3
omega_102126	-102.625931	-103.526077	5.594302	-4.694153	0.000000	0.000000	Cc1ccc(c(c1)C)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccc(cc5)Cl
omega_40971	-102.623184	-104.364258	7.528499	-5.787417	0.000000	0.000000	COc1ccccc1N2CCN(CC2)C(=O)c3c(c4nc(cc(n4n3)C(F)(F)F)c5cccs5)Cl
omega_146655	-102.612358	-104.106270	5.135348	-3.641438	0.000000	0.000000	CC(C)Oc1ccccc1C=C2C(=O)OC(OC2=O)c3ccccc3
omega_165074	-102.611465	-103.402695	5.275333	-4.484104	0.000000	0.000000	CCOc1ccc(c2c1cccc2)C=C3C(=O)OC4(CCCCC4)OC3=O
omega_112842	-102.610008	-107.143402	8.832371	-4.298979	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccccc3)C(=O)NCc4ccc(cc4Cl)Cl
omega_88371	-102.590202	-103.896736	2.961027	-1.654496	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3cccc(c3n2)C)C(=O)Oc4ccc(cc4)C
omega_137747	-102.585342	-96.422935	11.328850	-12.228906	-5.262352	0.000000	CCN(c1cccc2c1cccc2)C(=O)c3ccc(cc3)NC(=O)c4ccco4
omega_198734	-102.583557	-112.170837	15.881914	-5.199608	-1.095019	0.000000	c1ccc(cc1)CN2CCN(CC2)c3nc4c(=O)[nH]cnc4n3C5C(C(C(O5)CO)O)O
omega_167706	-102.580879	-109.225433	14.789024	-4.991779	-3.152687	0.000000	c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)NS(=O)(=O)c3cc(ccc3Cl)Cl
omega_81933	-102.580231	-103.838440	12.988345	-11.730131	0.000000	0.000000	Cc1c(c(=O)n(n1C)c2ccccc2)C(=O)c3nn4c5ccccc5c(=O)nc4s3
omega_177664	-102.579224	-103.516678	3.898649	-2.961193	0.000000	0.000000	Cc1ccc2c(c1)CCCN2S(=O)(=O)c3ccc4ccccc4c3
omega_100576	-102.575775	-105.424408	9.345345	-6.496709	0.000000	0.000000	Cc1ccc2c(c1)sc(n2)NC(=O)CC(c3ccccc3)c4ccccc4
omega_126067	-102.575256	-111.698257	10.862326	-1.739322	0.000000	0.000000	CCN1C(=O)C(=Cc2ccc(o2)c3ccc(cc3[N+](=O)[O-])OC)SC1=Nc4ccccc4
omega_78847	-102.573280	-101.654976	2.216631	-3.134929	0.000000	0.000000	Cn1c2ccccc2c3c1ccc(c3)C=C4CCc5ccccc5C4=O
omega_23583	-102.565941	-103.591682	5.385094	-4.359363	0.000000	0.000000	c1ccc(cc1)c2c(nc3ccccc3n2)c4ccc(cc4)C(=O)c5ccc(cc5)F
omega_192396	-102.552002	-99.655701	6.378990	-9.275293	0.000000	0.000000	c1ccc2c(c1)cc(o2)C(=O)N3CCN(CC3)c4ccc(cc4)N
omega_189075	-102.545235	-107.485268	9.174103	-4.234067	0.000000	0.000000	c1ccc(cc1)C2(CCN(CC2)S(=O)(=O)c3ccccc3)C(=O)Nc4ccccc4
omega_157973	-102.542519	-100.561020	3.307696	-5.289196	0.000000	0.000000	c1ccc(cc1)CSCC(=O)N2c3ccccc3Sc4c2cccc4
omega_58750	-102.531609	-105.569191	12.464590	-9.055695	-0.371309	0.000000	Cc1ccccc1N2C(=O)C(=Cc3cn(c4c3cccc4)Cc5ccccc5)C(=O)NC2=O
omega_184585	-102.525490	-99.409767	7.297801	-10.413535	0.000000	0.000000	c1ccc(cc1)Oc2ccc(cc2)NC(=O)c3cccc(c3)C(F)(F)F
omega_179572	-102.524963	-102.765182	9.367969	-9.127749	0.000000	0.000000	CN(C)N=Nc1ccc(cc1)S(=O)(=O)N=C(C23CC4CC(C2)CC(C4)C3)[O-]
omega_89733	-102.524635	-104.539963	6.305498	-4.290166	0.000000	0.000000	CCOC(=O)c1cccc(c1)COC(=O)c2cc(nc3c2cccc3)c4ccc(c(c4)C)C
omega_163244	-102.505836	-102.646355	4.121768	-3.981249	0.000000	0.000000	c1ccc2c(c1)CCN2S(=O)(=O)c3ccc-4c(c3)Cc5c4cccc5
omega_35623	-102.488083	-107.913940	9.288659	-3.862797	0.000000	0.000000	c1ccc(c(c1)C=C2C(=O)OC(=N2)c3ccccc3Cl)OC(=O)c4ccc(cc4)[N+](=O)[O-]
omega_88364	-102.487709	-108.579506	7.153094	-1.061303	0.000000	0.000000	Cc1cccc2c1nc(cc2C(=O)OCC(=O)c3ccc(cc3)OC)c4ccc(cc4)Cl
omega_181359	-102.487671	-105.099396	5.364920	-2.753189	0.000000	0.000000	CCOc1ccc(cc1S(=O)(=O)N2CCN(CC2)c3cccc(c3C)C)Cl
omega_121181	-102.478889	-98.737373	4.430602	-8.172119	0.000000	0.000000	CCOc1ccccc1N2CCN(CC2)C(=O)c3ccc(cc3)C(C)(C)C
omega_37185	-102.475121	-103.491554	4.329865	-3.313437	0.000000	0.000000	Cc1ccc(cc1)C(=NOC(=O)c2cccc3c2cccc3)C
omega_118662	-102.465637	-100.848099	11.760109	-13.377653	0.000000	0.000000	COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4nc(cc(n4n3)C(F)F)C(F)F
omega_145976	-102.462982	-103.357216	9.940459	-9.046229	0.000000	0.000000	CCCCCOC(=O)CSc1nc2c(c3c(s2)CCCC3)c(=O)n1c4ccccc4
omega_29962	-102.460732	-103.999718	7.313626	-5.774641	0.000000	0.000000	c1ccc2cc(ccc2c1)C(=O)N3CCc4c(c5ccccc5[nH]4)C3
omega_119382	-102.440514	-103.184364	6.445837	-5.701989	0.000000	0.000000	CCOc1ccccc1N2CCN(CC2)C(=O)c3cc4nc(cc(n4n3)C(F)(F)F)c5ccc(s5)Cl
omega_177683	-102.437134	-104.180252	4.094486	-2.351374	0.000000	0.000000	Cc1cc(c(c(c1)C)S(=O)(=O)N2CCN(CC2)c3ccccc3F)C
omega_195089	-102.431931	-109.542191	11.222867	-4.112595	0.000000	0.000000	Cc1ccc(cc1)C(=O)N(c2ccc3c(c2)c4c(o3)CCCC4)S(=O)(=O)c5ccc(cc5)OC
omega_196455	-102.427856	-106.367729	8.259866	-4.319994	0.000000	0.000000	CCOC(=O)c1cc(n2c1c3ccccc3nc2)C(=O)c4ccc(cc4)Cl
omega_150267	-102.411964	-101.981438	5.043772	-5.474296	0.000000	0.000000	c1ccc2cc(ccc2c1)NC(=O)Cc3ccccc3F
omega_161696	-102.403236	-102.916061	9.743436	-9.223718	-0.006889	0.000000	CCN1C(=O)C(=Cc2cc(cc(c2O)Cl)Br)SC1=Nc3ccc(cc3)OCC
omega_120305	-102.400742	-105.777023	6.639236	-3.262955	0.000000	0.000000	c1ccc2c(c1)c(c(s2)C(=O)N3CCCN(CC3)C(=O)c4c(c5ccccc5s4)Cl)Cl
omega_146000	-102.380638	-98.570740	8.642740	-12.451731	-0.000892	0.000000	c1ccc(cc1)CN2C(=NC(=Nc3ccc(cc3)Cl)C24CCCCC4)SCC(=O)O
omega_12634	-102.378510	-97.559692	5.575362	-10.394177	0.000000	0.000000	c1ccc2cc(ccc2c1)Sc3c4c5c(sc4ncn3)CCCC5
omega_71622	-102.369736	-102.404938	7.936845	-7.901642	0.000000	0.000000	CC(C)(C)c1ccc(cc1)C(=O)N2CCC(CC2)C(=O)Nc3c(cccc3F)F
omega_166960	-102.362091	-106.232986	8.629329	-4.758430	0.000000	0.000000	Cc1cccc(c1C)OCC(=O)NC2C3CC4CC(C3)CC2C4
omega_177448	-102.360092	-104.261002	4.890797	-2.989891	0.000000	0.000000	c1ccc2c(c1)C(=O)OC2(c3ccc(cc3)OC(=O)C4CCCC4)c5ccc(cc5)OC(=O)C6CCCC6
omega_14455	-102.355774	-103.768234	3.293624	-1.881163	0.000000	0.000000	Cc1cc(c(n1c2ccc(cc2)Cl)C)C(=O)CSc3c4c5c(sc4ncn3)CCC5
omega_130336	-102.347885	-98.522110	3.324777	-7.150551	0.000000	0.000000	c1ccc2c(c1)cccc2C=CC(=O)N3CCc4c3cccc4
omega_32680	-102.345467	-108.996780	14.620034	-7.968727	0.000000	0.000000	COc1ccc(cc1)n2c(nnn2)C=CNc3ccc(cc3C(=O)c4ccccc4)Cl
omega_88369	-102.344978	-106.760834	5.959248	-1.543388	0.000000	0.000000	c1ccc(cc1)c2cc(c3ccccc3n2)C(=O)OCC(=O)c4ccc(cc4Cl)Cl
omega_197218	-102.331902	-108.807343	10.390600	-3.876639	-0.038516	0.000000	Cc1cc(c(c(c1C)S(=O)(=O)Nc2ccc(cc2)C(=O)N3CCCC3)C)C
omega_182214	-102.330139	-99.586533	3.324354	-6.067956	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)C(=O)c3ccc(cc3)F
omega_192340	-102.327492	-100.084526	5.475307	-7.718274	0.000000	0.000000	c1ccc(cc1)OCC(=O)N2CCN(CC2)c3c(c(c(c(c3F)F)Cl)F)F
omega_150371	-102.324066	-107.378571	6.496172	-1.441675	0.000000	0.000000	Cc1cc(c(c(c1)C)NC(=O)Cc2cccc3c2cccc3)C
omega_105664	-102.320641	-104.965088	7.870736	-5.226290	0.000000	0.000000	c1ccc(c(c1)CNC(=O)c2cc(nc3c2cccc3)c4ccc(cc4)Br)Cl
omega_35526	-102.310417	-102.108658	7.524730	-7.726492	0.000000	0.000000	Cc1cccc(c1O)C=Nc2cccc(c2)c3cc4ccccc4oc3=O
omega_142432	-102.304375	-100.228882	1.880743	-1.932128	-2.024112	0.000000	c1ccc2c(c1)cccc2CNCCc3ccccc3F
omega_189076	-102.304306	-104.860550	9.314595	-6.758345	0.000000	0.000000	Cc1cccc(c1)NC(=O)C2(CCN(CC2)S(=O)(=O)c3ccccc3)c4ccccc4
omega_61336	-102.302658	-98.439331	11.650554	-15.490070	-0.023806	0.000000	Cc1ccc(cc1C)NC(=O)CSc2nnc(n2C)c3ccccc3Br
omega_121407	-102.293976	-104.659042	7.963883	-5.598799	0.000000	0.000000	c1ccc2c(c1)c(cc(n2)c3ccc4c(c3)OCO4)C(=O)N5CCN(CC5)c6cccc(c6)Cl
omega_26278	-102.290070	-109.216927	12.747222	-5.820368	0.000000	0.000000	c1ccc2c(c1)C(=NNC(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)N2
omega_173700	-102.289711	-104.368744	12.959743	-9.413501	-1.467210	0.000000	c1ccc2c(c1)N(c3ccccc3S2)Cc4nnc(n4N)SCC(=O)N
omega_46520	-102.265182	-102.749855	8.613975	-8.129304	0.000000	0.000000	Cc1ccc(cc1)c2cc(c(c(n2)SCC(=O)Nc3ccc(cc3C)C)C#N)c4ccccc4
omega_98071	-102.264801	-110.709488	10.752926	-2.308233	0.000000	0.000000	COc1ccc(c(c1)OC)c2cc(c3ccccc3n2)C(=O)NC45CC6CC(C4)CC(C6)C5
omega_161728	-102.251625	-102.539902	7.711698	-7.423425	0.000000	0.000000	CCN1C(=O)C(=Cc2cc(n(c2C)c3ccccc3C)C)SC1=Nc4ccc(cc4)OCC
omega_183713	-102.250877	-103.607445	2.208874	-0.852298	0.000000	0.000000	c1ccc(cc1)C2COC(=N2)c3cc4ccc3CCc5ccc(cc5)CC4
omega_24991	-102.249367	-100.384453	7.543470	-9.408384	0.000000	0.000000	c1ccc2c(c1)cc(c(=O)o2)C(=O)OCC(=O)c3ccc(cc3)Br
omega_122438	-102.240746	-104.602119	8.445092	-6.082294	-0.001424	0.000000	c1cc(cc(c1)Cl)Nc2c(c(c(s2)C(=O)C34CC5CC(C3)CC(C5)C4)N)C#N
omega_88353	-102.234093	-104.802193	4.772549	-2.204446	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2cc(nc3c2cccc3C)c4ccccc4
omega_75992	-102.231705	-105.626053	7.772757	-4.378421	0.000000	0.000000	Cc1c(c2ccccn2c1C(=O)c3ccc(cc3)F)C(=O)Nc4ccc(cc4)Cl
omega_6510	-102.228073	-101.180801	5.853994	-6.901268	0.000000	0.000000	c1ccc(cc1)C=C2C(=O)N(C(=O)S2)Cc3cccc4c3cccc4
omega_66569	-102.226509	-103.334099	6.622763	-5.515171	0.000000	0.000000	c1ccc(cc1)CN2c3ccnc4c3c(c(s4)C(=O)C56CC7CC(C5)CC(C7)C6)N=N2
omega_96065	-102.223427	-105.820312	8.491389	-4.894496	0.000000	0.000000	CCc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)NC4CCCCCCC4
omega_7004	-102.209358	-98.651619	9.139327	-10.078151	-2.618918	0.000000	c1cc(ccc1C(=O)CSc2nc(c3c4c(sc3n2)CCCCC4)N)Cl
omega_195258	-102.197327	-106.983261	9.080593	-4.294659	0.000000	0.000000	Cc1ccc(cc1)S(=O)(=O)N(c2ccc3c(c2)c4c(o3)CCCC4)C(=O)c5ccccc5
omega_31224	-102.194069	-103.143402	8.750717	-7.801386	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2ccc3c(c2)OCCO3
omega_27938	-102.189621	-100.180908	2.214268	-4.222976	0.000000	0.000000	c1ccc(cc1)c2ccccc2OC(=O)C34CC5CC(C3)CC(C5)C4
omega_193674	-102.186432	-108.100021	10.766285	-0.123508	-4.729183	0.000000	C=CCN1C(=O)C(=Cc2ccccc2F)N=C1SCC(=O)NC3CCCCC3
